Date,Close,High,Low,Open,Volume,Return,Log_Return
2022-05-11,143.61700439453125,152.39087300235883,142.9405806152843,150.47925033829725,142689800,-0.05184150340410243,-0.05323360019988796
2022-05-12,139.7545166015625,143.32288335129687,136.06851615454784,139.96039053030978,182602000,-0.026894362608748446,-0.027262633941859685
2022-05-13,144.2150115966797,145.18553469561974,140.2937279042498,141.74459868206603,113990900,0.03191664286481677,0.03141789137929037
2022-05-16,142.67591857910156,144.61696502202452,141.3426813570236,142.68573136301794,86643800,-0.010672210892181178,-0.010729567380208992
2022-05-17,146.30307006835938,146.82263885480765,143.79343645262884,145.93054340694096,78336300,0.025422310403748094,0.02510453788749382
2022-05-18,138.04879760742188,144.46008977155722,137.14688920750964,143.9601314929513,109742900,-0.056418996929324394,-0.05807306404776272
2022-05-19,134.64707946777344,138.87226008655338,133.91183880440775,137.12729010884627,136095600,-0.02464141809711462,-0.02495009928676838
2022-05-20,134.88235473632812,137.93115346240322,130.00036063657,136.3528361484188,137426100,0.0017473477292242467,0.0017458228932016012
2022-05-23,140.2937469482422,140.4407891232643,134.9411873997547,135.0784317492794,117726300,0.04011934861674393,0.0393354648543837
2022-05-24,137.5978546142578,139.17617200488684,134.62748321427134,138.03899606760518,104132700,-0.019216054832286722,-0.01940308305354439
2022-05-25,137.75466918945312,138.99966571047085,135.61756228135172,135.70578755446192,92482700,0.0011396585770535594,0.0011390096592005028
2022-05-26,140.95054626464844,141.49952360823445,134.44121569632296,134.68629593603174,90601500,0.023199773147435376,0.022934749573553573
2022-05-27,146.69520568847656,146.73441193920726,142.4013957458045,142.5288422380691,90978500,0.04075656019836882,0.03994791041045277
2022-05-31,145.9109344482422,147.69512536408004,143.95029298038025,146.13641898717157,103718400,-0.005346263612049151,-0.005360606021059922
2022-06-01,145.7834930419922,148.7538634677618,144.77374899266687,146.9500620711425,74286600,-0.0008734191630799248,-0.0008738008158418822
2022-06-02,148.23434448242188,148.29316134885798,143.96994216366954,144.92085472708317,72348100,0.016811584009197356,0.016671833441505933
2022-06-03,142.51907348632812,145.05810131692076,141.61717995046743,144.0091506541789,88570300,-0.0385556465746808,-0.03931859038076889
2022-06-06,143.2640838623047,145.6462712304333,142.0484806619193,144.13656879270374,71598400,0.005227443301110357,0.005213827648798079
2022-06-07,145.7834930419922,146.06777945381725,141.26421416659088,141.5092943334597,67808200,0.01758576966233205,0.017432929290465016
2022-06-08,145.0482635498047,146.92066479832334,144.5581031788664,145.6560576230458,53950200,-0.005043297268063962,-0.005056057612617837
2022-06-09,139.83297729492188,145.0384790561678,139.72514139394366,144.18560463111925,69473000,-0.03595552354263143,-0.036617848031979414
2022-06-10,134.43142700195312,137.98998215242344,134.36279735008839,137.5194322486073,91437900,-0.038628586742999405,-0.039394458458842166
2022-06-13,129.2847442626953,132.53940235521404,128.85340060932865,130.2552525242583,122207100,-0.038284818171148594,-0.039036940938423755
2022-06-14,130.1474151611328,131.25518271689248,128.89260543359612,130.51014411570253,84784300,0.006672642649039995,0.006650479107379309
2022-06-15,132.76483154296875,134.63724775917188,129.5591934714462,131.64726649009233,91533000,0.020111166853336027,0.019911608468629757
2022-06-16,127.50052642822266,129.78467578709342,126.50059498012912,129.48077871917013,108123900,-0.03965135234659134,-0.040458885813234244
2022-06-17,128.97103881835938,130.46113104749855,127.25547692933145,127.51036998343507,134520300,0.011533382891282029,0.011467380433790125
2022-06-21,133.19619750976562,134.36278178825876,130.69639115129178,130.79441426737327,81000500,0.0327605230609711,0.03223533660227484
2022-06-22,132.68641662597656,135.04897821391006,131.2747523831488,132.1374244527046,73409200,-0.003827293070822746,-0.0038346358983707873
2022-06-23,135.54901123046875,135.86270622381755,132.9609639616573,134.12754853756152,72433800,0.021574134544317447,0.02134470684119805
2022-06-24,138.8722381591797,139.1173183416044,137.01943257838917,137.1468641014651,89116800,0.02451679210747315,0.024221079101755222
2022-06-27,138.8722381591797,140.66622688954945,138.19581446232633,139.8917651363233,70207900,0.0,0.0
2022-06-28,134.73533630371094,140.5976523771425,134.61770255675322,139.33304472180774,67083400,-0.029789264652931635,-0.030241978145587958
2022-06-29,136.49009704589844,137.90176176618252,133.9804775247322,134.75493953918553,66242400,0.013023760435288079,0.012939680505081205
2022-06-30,134.02944946289062,135.64697266058235,131.13750634293814,134.54901824559195,98964500,-0.018028030137456463,-0.01819251496322024
2022-07-01,136.19601440429688,136.30385033247464,132.99037491472117,133.36288679146008,71051600,0.01616484250355832,0.016035582554361133
2022-07-05,138.77420043945312,138.82321946775843,134.23531066321448,135.05879144662464,73353800,0.018929966830768752,0.0187530245291662
2022-07-06,140.10743713378906,141.28381901974345,138.30365057809186,138.56834136394644,74064300,0.009607237441210392,0.009561381401552225
2022-07-07,143.469970703125,143.66603189279604,140.4603783389641,140.47017616296918,66253700,0.02399967937551417,0.02371621350741758
2022-07-08,144.14639282226562,144.64636610420064,142.1465445700594,142.40142264422443,64547800,0.00471472961084185,0.004703650084190328
2022-07-11,142.0190887451172,143.7542609845207,140.95054251842944,142.80334848304327,63141600,-0.014757941808307584,-0.014867923643198597
2022-07-12,142.98960876464844,145.52863633565593,142.19555121961218,142.89157069008422,77588800,0.00683372938178084,0.006810485288956029
2022-07-13,142.62692260742188,143.5680224891842,139.32323031975335,140.17611985083454,71185600,-0.002536451147464258,-0.002539673389535653
2022-07-14,145.54824829101562,146.01879814456234,140.4309718883509,141.244640047542,78140700,0.020482287847117364,0.0202753467693856
2022-07-15,147.21481323242188,147.89123716383364,145.28357952855526,146.8324886136038,76259900,0.011450257636038685,0.011385199586031554
2022-07-18,144.17579650878906,148.58724039251226,143.81306761767442,147.77357228115997,81420900,-0.02064341662978464,-0.02085947052067813
2022-07-19,148.02845764160156,148.25392726287154,144.01894870347078,145.0090674390563,82982400,0.02672196877773203,0.02637117255926522
2022-07-20,150.0283203125,150.69494637561027,147.41086501912858,148.14610577429508,64823400,0.01350998789530311,0.013419541716122712
2022-07-21,152.29283142089844,152.50850317822432,148.9499341408544,151.4595528168205,65086600,0.015093890964596568,0.014981111628969371
2022-07-22,151.05767822265625,153.2045838749567,150.39106703923662,152.33209867400265,66675400,-0.008110383047699288,-0.008143451122157634
2022-07-25,149.94003295898438,151.98889942541211,149.2832199512135,150.97917040287575,53623900,-0.007398798106935556,-0.0074263049761502525
2022-07-26,148.61663818359375,150.0773065915356,147.83237855759032,149.2636385384265,55138700,-0.00882616036073991,-0.008865341631254157
2022-07-27,153.70449829101562,154.23387992265205,149.16562296270044,149.57735592146827,78620700,0.03423479476864877,0.033661824553124525
2022-07-28,154.25347900390625,154.53776544520662,151.37133354934207,153.89075014754778,81378700,0.0035716632824318584,0.0035653000402016207
2022-07-29,159.3119354248047,160.409904944982,156.36117506106663,158.0669387195233,101786900,0.03279314316645232,0.032266921456270435
2022-08-01,158.33160400390625,160.37067302404677,157.72380990621818,157.84144361325252,67829400,-0.006153534060611254,-0.006172545081429501
2022-08-02,156.86114501953125,159.21392420256825,156.48863324172908,156.94938527079637,59907000,-0.00928721081066497,-0.009330605841159608
2022-08-03,162.86070251464844,163.3116417148104,157.58657171952117,157.67479700322565,82507500,0.03824756917572003,0.0375342622553085
2022-08-04,162.54701232910156,163.89986001020398,161.19416464799912,162.74307352499065,55474100,-0.0019261257056082393,-0.0019279830711213279
2022-08-05,162.32122802734375,162.81206933981917,160.01426786699392,160.22042780912037,56697000,-0.0013890399984755053,-0.0013900056088186953
2022-08-08,161.8500213623047,164.7361708864107,161.19229575323052,163.32254540690658,60276900,-0.002902926935469452,-0.0029071485999676836
2022-08-09,161.89910888671875,162.78263230320212,160.25970057725633,161.0156004495246,63135500,0.00030329019422348225,0.00030324421104978836
2022-08-10,166.1399688720703,166.23812814464867,163.8428202002786,164.60853143111325,70170500,0.02619446156630123,0.025857262479689197
2022-08-11,165.40370178222656,167.85790820975464,165.10919401506573,166.9449356294848,57149200,-0.004431607245639291,-0.004441455924785339
2022-08-12,168.94760131835938,169.01631131920942,166.2970460032489,166.70936592550703,68039400,0.021425757089758246,0.021199452350066966
2022-08-15,170.01760864257812,170.21394216296972,168.21131628811554,168.3782005294128,54091700,0.006333367954733271,0.006313396460102501
2022-08-16,169.86053466796875,170.52808660786044,168.51563433427114,169.61511402434292,56377100,-0.0009238688619576108,-0.0009242958918279842
2022-08-17,171.3527069091797,172.92339013736907,169.4089794863745,169.60531301748716,79542000,0.00878469059412601,0.00874632969509748
2022-08-18,170.96002197265625,171.6962839363271,169.94889007422466,170.56735491708034,62290100,-0.002291676295090972,-0.0022943062039131063
2022-08-19,168.3782196044922,170.55755638009072,168.17205964818893,169.86055507755876,70346300,-0.015101790104922852,-0.015216983358058867
2022-08-22,164.5005645751953,166.74861119438174,164.07843325743647,166.58172694573366,69026800,-0.023029433607299032,-0.02329875391036145
2022-08-23,164.1667938232422,165.61969500518398,163.597416059393,164.0195474098714,54147100,-0.002028994567982445,-0.0020310557660392684
2022-08-24,164.46131896972656,165.03069679360976,163.20476617884324,164.25517396927194,53841500,0.0017940604163926288,0.0017924530122367564
2022-08-25,166.91549682617188,167.0234825149317,165.26627719342727,165.68839353539587,51218200,0.01492252325239507,0.014812277809293421
2022-08-26,160.62289428710938,167.91680343416758,160.56399573070382,167.44560000363606,78961000,-0.037699330851321156,-0.03842833125612588
2022-08-29,158.42393493652344,159.91608162954805,156.89251255304256,158.19813716461735,73314000,-0.013690198774872986,-0.013784773704508842
2022-08-30,155.99920654296875,159.58234252318653,154.83100169515882,159.16022613846985,77906200,-0.015305316046632877,-0.015423651388868788
2022-08-31,154.3401336669922,157.63858767600124,154.2615972644816,157.3735291899389,87991100,-0.010635136631413467,-0.01069209388908782
2022-09-01,155.06658935546875,155.5181549609377,151.83684522830168,153.77076113952282,74229900,0.00470684890064943,0.004695806324297694
2022-09-02,152.9559783935547,157.4226376540656,152.13136852434044,156.82381061062185,76957800,-0.013610997512015777,-0.013704476334478822
2022-09-06,151.69940185546875,154.21250676362826,150.8747921160952,153.60386838160778,73714800,-0.008215282274569025,-0.008249213671114098
2022-09-07,153.10321044921875,153.80019664109167,150.7962505650505,151.98409298992328,87449600,0.009253883512919003,0.00921132866317205
2022-09-08,151.63072204589844,153.4959132532277,149.88331299426738,151.80741774838046,84923800,-0.009617619375843933,-0.009664167371445502
2022-09-09,154.48736572265625,154.92913481819144,151.91536244109605,152.62217501880943,68028800,0.018839478162566037,0.0186642130412086
2022-09-12,160.43638610839844,161.25118449428555,156.38204700518378,156.66672837890903,104956000,0.03850813532818065,0.037785198032937825
2022-09-13,151.02206420898438,157.59933535695706,150.56067213786505,156.97105902298662,122656600,-0.0586794687151162,-0.06047156903941965
2022-09-14,152.46511840820312,154.22233860679495,150.79626102566698,151.95463927472932,87965400,0.009555254106591082,0.009509891405231079
2022-09-15,149.57896423339844,152.39640331677907,148.6071081028978,151.81719923234522,90481100,-0.018929931022500734,-0.019111395894610392
2022-09-16,147.93955993652344,148.57766259301448,145.65223775657734,148.44022763272653,162278800,-0.010960126012885874,-0.011020630692765277
2022-09-19,151.65032958984375,151.72886599832884,146.36888718799335,146.5750321533895,81474200,0.025083011298076663,0.02477359594340116
2022-09-20,154.0259552001953,155.18434816600967,150.27593640081182,150.5900669645568,107689800,0.015665152965883555,0.015543720982415613
2022-09-21,150.90426635742188,155.8323177224437,150.78646922639234,154.45795295017905,101696800,-0.020267290916755054,-0.020475490352852396
2022-09-22,149.94219970703125,151.6405063427645,148.14571882351763,149.58879338602387,86652500,-0.00637534427364661,-0.0063957535713927375
2022-09-23,147.6745147705078,148.69547312127722,145.83877299693037,148.4206031759059,96029900,-0.01512372728260769,-0.015239257154251668
2022-09-26,148.00830078125,150.95334879982894,146.89899456754617,146.91863241520423,93339400,0.0022602817504489003,0.002257731156304405
2022-09-27,148.9801483154297,151.88593544780034,147.20330517830297,149.9422080635759,84442700,0.006566169120582277,0.006544705735701264
2022-09-28,147.0953369140625,147.88068609523327,142.18692325585735,144.93563790031018,146691400,-0.012651426533530796,-0.012732137290244323
2022-09-29,139.87013244628906,144.03247205665744,138.1031007730531,143.42383363893248,128138200,-0.049119194526163756,-0.050366560281615215
2022-09-30,135.66851806640625,140.4787712884576,135.47218456289696,138.69210195416497,124925300,-0.030039396591665213,-0.030499823352475565
2022-10-03,139.84066772460938,140.44932105441077,135.16786446408517,135.67834355315813,114311700,0.030752526213642106,0.03028914345187348
2022-10-04,143.42384338378906,143.5416405102459,141.61753589548164,142.37343574191996,87830100,0.025623273383077017,0.025300499382996992
2022-10-05,143.71835327148438,144.68041318278895,140.39044924017614,141.43104557154376,79471000,0.0020534234806917073,0.0020513180883782
2022-10-06,142.76609802246094,144.83744897574383,142.55995305808347,143.13914221609966,68402200,-0.006625843028027378,-0.006647891372489541
2022-10-07,137.52391052246094,140.47878470691822,136.8956342636469,139.9290298735793,85925600,-0.036718713844622,-0.03740981621575572
2022-10-10,137.847900390625,139.29097534068862,136.03179615324555,137.847900390625,74899000,0.0023558802751697527,0.002353109540061148
2022-10-11,136.4342498779297,138.76084793369003,135.68817645989057,137.33739611427865,77033700,-0.010255147221607253,-0.010308093536428937
2022-10-12,135.80599975585938,137.78900327613292,135.62930403567515,136.5815375836669,70433700,-0.004604783055812023,-0.004615417728773995
2022-10-13,140.3708038330078,140.9598044199806,131.90868942611982,132.5173428390662,113224000,0.033612683426024415,0.033060125087420504
2022-10-14,135.84523010253906,141.87276009592642,135.65870802953629,141.66660017858484,88598000,-0.032240135461877095,-0.03277129630521419
2022-10-17,139.8014373779297,140.282452315822,137.7006369919499,138.48598615048115,85250900,0.029122901646265964,0.028706887665605696
2022-10-18,141.1168670654297,144.0128276023933,138.03438444661543,142.82500010106065,99136600,0.009409271550935072,0.009365280091802606
2022-10-19,141.22486877441406,142.29489928414645,138.90809708603376,139.09461918905455,61758300,0.0007653352234238131,0.0007650425037646288
2022-10-20,140.76344299316406,143.21764906737312,140.03699260265552,140.40022528755236,64522000,-0.0032673125155248117,-0.00327266183617482
2022-10-21,144.57235717773438,145.14173471185765,140.03697474503744,140.25294605036981,86548600,0.027058972866664588,0.026699351758052978
2022-10-24,146.71246337890625,147.47817461798252,143.3256613631015,144.49386606815804,75981900,0.014803011052388682,0.014694515877323207
2022-10-25,149.54949951171875,149.69676086548404,146.62409003086213,147.34071401880695,74732300,0.01933739007220847,0.01915279862699108
2022-10-26,146.6143035888672,149.20594507644813,145.32828678897533,148.19481318791426,88194300,-0.01962691906315317,-0.019822084929894474
2022-10-27,142.14764404296875,146.31979510961392,141.48991849585923,145.35775035197634,109180200,-0.030465373681573094,-0.030939089291600778
2022-10-28,152.8872833251953,154.61503964551486,145.11235741482145,145.48538668963585,164762400,0.07555270686709492,0.0728346753747768
2022-10-31,150.53121948242188,151.41474288743174,149.13723186575905,150.35452378899333,97943200,-0.01541046313029204,-0.015530438497247829
2022-11-01,147.8905029296875,152.60258320946681,146.39835590820144,152.2393653788708,80379300,-0.017542650367239898,-0.017698346223956198
2022-11-02,142.37342834472656,149.3826416112209,142.34397906464244,146.22162239502856,93604600,-0.0373051309967074,-0.0380187720105991
2022-11-03,136.33607482910156,140.18426855678922,136.20845130657773,139.45781809061094,97918500,-0.04240505820374607,-0.043330406919978984
2022-11-04,136.07057189941406,140.28896920604143,132.1373281619349,139.71864706361086,140814800,-0.001947415091862581,-0.0019493137700427323
2022-11-07,136.6015625,136.827719829141,133.40580174577732,134.82177198830993,83374600,0.003902317695691382,0.003894723404472202
2022-11-08,137.17189025878906,139.06967336647747,135.19544046730184,138.06670690734794,89908500,0.00417511885187305,0.00416642722713846
2022-11-09,132.61912536621094,136.23771698252543,132.34379953720284,136.18854844074562,74917800,-0.03319021764582275,-0.03375351192288846
2022-11-10,144.41888427734375,144.41888427734375,137.17188688278108,138.88285345399055,118854000,0.08897479061597835,0.08523669456991102
2022-11-11,147.20166015625,147.50648417895965,141.96061049585242,143.38642351170455,93979700,0.01926878117658193,0.01908548901455091
2022-11-14,145.80535888671875,147.77198095425382,144.96953850636208,146.48384590068005,73374100,-0.009485635338956855,-0.009530910514522975
2022-11-15,147.5360107421875,151.02676861885655,146.08071431905194,149.67963703147598,89868300,0.011869603893045921,0.01179971265535387
2022-11-16,146.3068389892578,147.36881668355312,144.83187247009243,146.6411761367448,64218300,-0.008331333799431628,-0.008366233335841812
2022-11-17,148.20468139648438,148.95199258833983,143.71094152135223,143.98626748699053,80389400,0.012971658880320147,0.012888247461864337
2022-11-18,148.76512145996094,150.15159363499748,147.4671586821555,149.76810292744864,74829600,0.0037815273997805487,0.0037743953992918533
2022-11-21,145.5398712158203,147.8604860232478,145.2547175972566,147.65399909356225,58724100,-0.021680150646122276,-0.021918618085540853
2022-11-22,147.6736297607422,147.90962978782017,144.47786920588229,145.65785433713793,51804100,0.014660989645632894,0.014554556354080839
2022-11-23,148.548828125,149.29613922514196,146.84768896962234,146.95585380028717,58301400,0.005926571762851607,0.00590907871825009
2022-11-25,145.63818359375,146.3953372169929,144.66470036386627,145.8348427804778,35195900,-0.019593857238649925,-0.01978836178135558
2022-11-28,141.81309509277344,144.19270560138654,140.98711756167793,142.71773929408752,69246000,-0.026264324414031703,-0.026615392471780172
2022-11-29,138.8140411376953,142.393293327039,138.00773375100172,141.88196729880755,83763800,-0.02114793385699787,-0.02137475497568434
2022-11-30,145.55953979492188,146.23802684928043,138.2043770255708,139.04018245155586,111380900,0.048593777703909824,0.04745000723053576
2022-12-01,145.83486938476562,146.64119170281938,144.16324348642758,145.73654727553216,71250400,0.0018915255587621527,0.0018897388769738243
2022-12-02,145.3432159423828,145.53004745802465,143.2192602974079,143.5240993516398,65447400,-0.0033713023809528453,-0.0033769980255878296
2022-12-05,144.18289184570312,148.40128929094377,143.3372438141924,145.30386574755366,68826400,-0.007983338535316742,-0.008015376006978726
2022-12-06,140.5249786376953,144.84171332835018,139.55149534602168,144.61555599946504,64727200,-0.025369953128158373,-0.02569731909532582
2022-12-07,138.58787536621094,140.97731424983792,137.66356048798676,139.8170142991394,69721100,-0.013784761188106343,-0.013880653261306787
2022-12-08,140.26930236816406,141.1247931057231,138.7451823842777,139.98414879173407,62128300,0.012132569299515117,0.012059559617409288
2022-12-09,139.78750610351562,143.14060047218985,138.54852454565471,139.96449489513216,76097000,-0.0034347947591830685,-0.0034407072092860124
2022-12-12,142.07861328125,142.0884409898644,138.7058487137347,140.31847817047847,70462700,0.016389928124461717,0.016257063052772455
2022-12-13,143.04226684570312,147.4671667934874,141.83279839446703,147.00500937638787,93886200,0.006782537795083421,0.006759639864688357
2022-12-14,140.8199920654297,144.21241242784126,138.80420126905452,142.92427726159215,82291200,-0.015535791128579945,-0.015657736189073884
2022-12-15,134.22198486328125,139.43353745953314,133.7598273780729,138.75505030022137,98931900,-0.04685419382130618,-0.047987389991235536
2022-12-16,132.26516723632812,135.35276341025192,131.49818579850947,134.40879318099954,160156900,-0.01457896505513867,-0.014686282494811189
2022-12-19,130.160888671875,132.94366095306307,129.12842399506934,132.85516655290323,79592600,-0.015909544503831863,-0.016037459837604566
2022-12-20,130.092041015625,131.02618341248566,127.72225803734129,129.19722445474264,77432800,-0.0005289427335085639,-0.0005290826730650797
2022-12-21,133.1894989013672,134.52680273214906,130.53456166494178,130.7607190395491,85928000,0.023809741638000537,0.023530710172869684
2022-12-22,130.0232391357422,132.31435609146064,128.12545567267372,132.10786913644063,77852100,-0.023772593122898922,-0.02405972085957204
2022-12-23,129.65939331054688,130.21004508793624,127.47644161865645,128.73507853958517,63814900,-0.0027983138061609125,-0.0028022364057251367
2022-12-27,127.85993957519531,129.21691367798962,126.57180445054807,129.18741554567987,69007800,-0.013878313706448542,-0.013975517903571046
2022-12-28,123.93653106689453,128.84325132058044,123.76936998157427,127.50594763388183,85438400,-0.030685205400033833,-0.031165854420476678
2022-12-29,127.44694519042969,128.30242099857716,125.59832312588058,125.8539785961876,75703700,0.028324288999507452,0.027930573512321644
2022-12-30,127.76156616210938,127.78123657943881,125.30329664262364,126.26694453598104,77034200,0.002468642706261681,0.0024656006133877517
2023-01-03,122.98271942138672,128.7154174535332,122.09773792777466,128.10576937065363,112117500,-0.03740441577445164,-0.03812190946465517
2023-01-04,124.25119018554688,126.51280869797894,122.99255318811515,124.77234386397704,89113600,0.010314219510904499,0.010261390895614531
2023-01-05,122.93354797363281,125.63765344479737,122.67789249421179,125.0083349534918,80962700,-0.010604664711431733,-0.010661294886758158
2023-01-06,127.456787109375,128.11560378272642,122.80572954739813,123.90704074173942,87754700,0.03679418035435167,0.036133433515968226
2023-01-09,127.97792053222656,131.18352399196448,127.72226507394718,128.29258725392592,70790800,0.004088706726965929,0.004080370680324405
2023-01-10,128.54823303222656,129.06938662217883,125.9817909176488,128.0860756971166,63896200,0.004456335105526232,0.004446435045333793
2023-01-11,131.26222229003906,131.2818777117784,128.2827904454057,129.05959971999454,69458900,0.02111261425998845,0.020892831102098684
2023-01-12,131.1835174560547,132.0193227611732,129.24639368399414,131.64567480294028,71379600,-0.0005996000418952985,-0.0005997798738888591
2023-01-13,132.51100158691406,132.6683349676498,129.46274610687883,129.8265664212103,57809700,0.01011929056791816,0.010068433351979706
2023-01-17,133.67132568359375,134.99878678874634,131.89153482883353,132.57984966159466,63646600,0.0087564359395369,0.008718320695212058
2023-01-18,132.95350646972656,136.2967583598761,132.77650266153844,134.53663801277594,69672800,-0.005370031382544216,-0.005384501828818656
2023-01-19,133.01248168945312,133.97612225756075,131.53751520588366,131.8423392118264,58280400,0.000443577768593828,0.0004434794170587275
2023-01-20,135.569091796875,135.71659745917918,131.98001240951498,133.02231973826562,80223600,0.019220828563975223,0.019038441816089446
2023-01-23,138.75503540039062,140.92815961902411,135.59860004292767,135.81492969380113,81760300,0.023500515945693357,0.02322863021843854
2023-01-24,140.15133666992188,140.77082749424633,137.95855701188813,137.96838472187488,66435100,0.010063067372669376,0.010012771846925663
2023-01-25,139.49252319335938,140.05300275817604,136.49342112366645,138.53871015801215,65799300,-0.0047007291704546095,-0.004711812344126731
2023-01-26,141.55746459960938,141.8426182007582,139.53183124401355,140.78064047196506,54105100,0.014803240768594073,0.014694742242614687
2023-01-27,143.4945831298828,144.77289057415175,140.69215546789684,140.77082215722044,70555800,0.013684326261087731,0.013591541375945131
2023-01-30,140.61346435546875,143.12091025214485,140.46597371619012,142.54076039880331,64015300,-0.020078240666452474,-0.020282547919442905
2023-01-31,141.88192749023438,141.931096037562,139.90547792238985,140.31846671250062,65874500,0.009020922289198152,0.0089804768246754
2023-02-01,143.0029296875,144.16324461699494,138.961535368266,141.56730384751015,77663600,0.007900951284600888,0.007869902206606641
2023-02-02,148.302978515625,148.65695608667727,145.69719525256042,146.41500811186492,118339000,0.037062519206473965,0.036392215960942983
2023-02-03,151.9215545654297,154.75349514117664,145.36287177724367,145.5595309829737,154357300,0.024399887891823013,0.024106965905334725
2023-02-06,149.19781494140625,150.54496158543438,148.26367223482333,150.0238078121574,69858300,-0.017928592370020646,-0.018091256743915804
2023-02-07,152.0690460205078,152.63936822302708,148.12597415973434,148.12597415973434,83322600,0.019244457971647755,0.019061625343255364
2023-02-08,149.38461303710938,152.0002240332312,148.64712974900903,151.31190929849808,64120100,-0.0176527245593191,-0.01781039216561337
2023-02-09,148.35214233398438,151.75440537570756,147.9096553354024,151.213581264491,56007100,-0.006911492971960365,-0.006935487964238893
2023-02-10,148.71653747558594,149.04152741969745,146.95372962642622,147.19009004770194,57450700,0.0024562849977669554,0.0024532732605536144
2023-02-13,151.5133819580078,151.9171435900277,148.62787403653363,148.6574172040706,62199000,0.018806546534080093,0.018631889832869494
2023-02-14,150.87327575683594,151.4346261088162,148.568818055862,149.80967642706798,61707600,-0.0042247502689186645,-0.004233699741421141
2023-02-15,152.9709014892578,153.1383177826238,150.55811427879883,150.78461690781828,65573800,0.013903229196154276,0.013807465897012415
2023-02-16,151.37551879882812,153.95572244720177,151.02098573800205,151.17854429955682,68167900,-0.010429321360453159,-0.010484087850150816
2023-02-17,150.23312377929688,150.6762863218937,148.55894582557343,150.03616431892533,59144100,-0.007546762043137534,-0.0075753829394601116
2023-02-21,146.22496032714844,149.00213887625634,146.15603126407484,147.9188390818426,58867200,-0.026679625313767108,-0.027041986155074967
2023-02-22,146.64842224121094,147.67262055430007,144.9250004924314,146.60902132895072,51011300,0.002895961900862165,0.0028917766814069556
2023-02-23,147.13095092773438,148.0566768897737,145.0037677901394,147.810473815914,48394200,0.003290377619813434,0.00328497617266367
2023-02-24,144.48184204101562,144.9545478123535,143.50687229977612,144.87576101262292,55469600,-0.0180051095300805,-0.018169173828662472
2023-02-27,145.67349243164062,146.90450830369045,145.21062926158595,145.46669018028382,44998500,0.008247751923641022,0.008213925087368018
2023-02-28,145.1712188720703,146.81585399639758,144.60002580056587,144.81668575965537,50547000,-0.0034479406732560447,-0.003453898519508313
2023-03-01,143.1030731201172,144.99391093566584,142.80762642427203,144.59999202590106,55479000,-0.014246251894982298,-0.014348703944012936
2023-03-02,143.6940155029297,144.48186861811354,141.71453248481114,142.18725337015044,52238100,0.004129487717684954,0.004120984783749465
2023-03-03,148.7362060546875,148.8149928448926,145.0924034132026,145.79161175732688,70732300,0.03508977415733083,0.03448816127204383
2023-03-06,151.49371337890625,153.926201531547,151.1293375512549,151.4543124625378,87558000,0.018539583584677777,0.018369820519281942
2023-03-07,149.29759216308594,151.69067950386318,148.83472905134718,151.36568955134143,56182000,-0.01449645115192022,-0.014602551332345434
2023-03-08,150.54827880859375,151.13917230662574,149.52408044265695,150.48919246419973,47204800,0.008377138756140212,0.00834224526557738
2023-03-09,148.30288696289062,152.19289270805663,147.9483539187185,151.22778082054958,53833600,-0.014914762649381741,-0.015027106172679959
2023-03-10,146.24465942382812,148.64760438030467,145.3681768808884,147.92869544727571,68572400,-0.013878539934138456,-0.013975747315132528
2023-03-13,148.18472290039062,150.81417020284252,145.4567883472071,145.56511831219402,84457100,0.013265875719536968,0.013178654520524106
2023-03-14,150.2725372314453,151.07023295988367,147.82036369988242,148.98243524821328,73695900,0.01408926838199176,0.013990937173737077
2023-03-15,150.66648864746094,150.92253451978002,147.6431066809658,148.89382292012243,77167900,0.0026215795864874547,0.0026181492406983768
2023-03-16,153.48301696777344,154.08375312665916,149.33695019463687,149.84905684492745,76161100,0.018693794125001384,0.01852121263989555
2023-03-17,152.64590454101562,154.3594833307599,151.936838491952,153.7095036146111,98944600,-0.005454104586265607,-0.005469032518429048
2023-03-20,155.0094757080078,155.42311016638172,151.80883520237765,152.71487589238697,73641400,0.015484012978265627,0.015365358909225437
2023-03-21,156.86090087890625,156.97907354545168,154.1625097854557,154.93067719913012,73938300,0.011943948345364275,0.011873182320847086
2023-03-22,155.4329376220703,159.6774765177441,155.41323716716616,156.88061300312046,75701800,-0.009103372789745046,-0.00914506168707363
2023-03-23,156.51622009277344,159.09643867673987,155.28520465118157,156.41774787367245,67622100,0.006969452467900261,0.006945278090505044
2023-03-24,157.81619262695312,157.90482213956633,155.45264879499626,156.44730394409444,59196500,0.008305672941814946,0.008271370645195196
2023-03-27,155.87611389160156,158.32830230982592,155.47233717929535,157.5109061704178,52390300,-0.012293280575698118,-0.012369467988734256
2023-03-28,155.2556610107422,156.08291480553032,153.61102618902072,155.57080817581272,45992200,-0.003980423076821449,-0.003988366045346528
2023-03-29,158.32830810546875,158.60405440029712,156.92987617396892,156.94956160428092,51305700,0.019790886043852263,0.019597592595504202
2023-03-30,159.89414978027344,160.00247975071784,158.82070781762587,159.07675364456477,49501700,0.009889840253719084,0.009841255848982412
2023-03-31,162.3955535888672,162.4940408365555,159.45097422374334,159.9729235769942,68749800,0.015644123390575526,0.015523015543265056
2023-04-03,163.64627075195312,163.76444342844442,161.725889623748,161.7751332479675,56976200,0.007701671230804452,0.007672164763501846
